date,StockCode,open,high,low,close,volume,Type,Title,PublishTime,URL,Head,Content,ArticleID,Page
2025-07-17,ACB,22.45,22.55,22.4,22.45,15112900,Tin mới nhất,Gỡ nút thắt cho doanh nghiệp SME: Vốn luôn là ưu tiên hàng đầu,2025-07-17 15:11:20,/2025/07/go-nut-that-cho-doanh-nghiep-sme-von-luon-la-uu-tien-hang-dau-757-1329199.htm,"Trong bối cảnh Nghị quyết 68 mở ra kỳ vọng thúc đẩy khu vực kinh tế tư nhân, các doanh nghiệp nhỏ và vừa (SME) tại Việt Nam đứng trước cơ hội và thách thức không nhỏ.",,1329199.0,24.0
2025-07-18,ACB,22.5,22.75,22.4,22.65,17844500,Tin mới nhất,ACB: Nghị quyết HĐQT số 3745. 3747 ngày 16/07/2025  ngày 17/07/2025,2025-07-18 14:24:17,/2025/07/acb-nghi-quyet-hdqt-so-3745-3747-ngay-16-07-2025-ngay-17-07-2025-737-1329723.htm,,,1329723.0,23.0
2025-07-18,ACB,22.5,22.75,22.4,22.65,17844500,Kết quả - Kế hoạch kinh doanh,ACB: Nghị quyết HĐQT số 3745. 3747 ngày 16/07/2025  ngày 17/07/2025,2025-07-18 14:24:17,/2025/07/acb-nghi-quyet-hdqt-so-3745-3747-ngay-16-07-2025-ngay-17-07-2025-737-1329723.htm,,,1329723.0,7.0
2025-07-21,ACB,22.7,23.1,22.65,22.85,17137200,,,,,,,,
2025-07-22,ACB,22.85,22.9,22.6,22.9,12037900,,,,,,,,
2025-07-23,ACB,23.05,23.15,22.9,23.0,15197600,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu ACB12513 của Ngân hàng TMCP Á Châu,2025-07-23 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-acb12513-cua-ngan-hang-tmcp-a-chau-3118-1331753.htm,,,1331753.0,23.0
2025-07-23,ACB,23.05,23.15,22.9,23.0,15197600,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu ACB12512 của Ngân hàng TMCP Á Châu,2025-07-23 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-acb12512-cua-ngan-hang-tmcp-a-chau-3118-1331754.htm,,,1331754.0,23.0
2025-07-23,ACB,23.05,23.15,22.9,23.0,15197600,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu ACB12514 của Ngân hàng TMCP Á Châu,2025-07-23 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-acb12514-cua-ngan-hang-tmcp-a-chau-3118-1331755.htm,,,1331755.0,23.0
2025-07-23,ACB,23.05,23.15,22.9,23.0,15197600,Trái phiếu doanh nghiệp,CBTT về việc đăng ký giao dịch trái phiếu ACB12513 của Ngân hàng TMCP Á Châu,2025-07-23 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-acb12513-cua-ngan-hang-tmcp-a-chau-3118-1331753.htm,,,1331753.0,7.0
2025-07-23,ACB,23.05,23.15,22.9,23.0,15197600,Trái phiếu doanh nghiệp,CBTT về việc đăng ký giao dịch trái phiếu ACB12512 của Ngân hàng TMCP Á Châu,2025-07-23 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-acb12512-cua-ngan-hang-tmcp-a-chau-3118-1331754.htm,,,1331754.0,7.0
2025-07-23,ACB,23.05,23.15,22.9,23.0,15197600,Trái phiếu doanh nghiệp,CBTT về việc đăng ký giao dịch trái phiếu ACB12514 của Ngân hàng TMCP Á Châu,2025-07-23 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-acb12514-cua-ngan-hang-tmcp-a-chau-3118-1331755.htm,,,1331755.0,8.0
2025-07-23,ACB,23.05,23.15,22.9,23.0,15197600,Tin mới nhất,ACB: Nghị quyết HĐQT về việc bổ nhiệm lại Phó TGĐ và thông báo thay đổi nhân sự,2025-07-23 11:22:41,/2025/07/acb-nghi-quyet-hdqt-ve-viec-bo-nhiem-lai-pho-tgd-va-thong-bao-thay-doi-nhan-su-737-1331599.htm,,,1331599.0,23.0
2025-07-23,ACB,23.05,23.15,22.9,23.0,15197600,Kết quả - Kế hoạch kinh doanh,ACB: Nghị quyết HĐQT về việc bổ nhiệm lại Phó TGĐ và thông báo thay đổi nhân sự,2025-07-23 11:22:41,/2025/07/acb-nghi-quyet-hdqt-ve-viec-bo-nhiem-lai-pho-tgd-va-thong-bao-thay-doi-nhan-su-737-1331599.htm,,,1331599.0,6.0
2025-07-24,ACB,23.15,23.5,23.1,23.2,15167000,Tin mới nhất,ACB: BCTC quý 2 năm 2025,2025-07-24 00:00:00,/2025/07/acb-bctc-quy-2-nam-2025-737-1332528.htm,,,1332528.0,22.0
2025-07-24,ACB,23.15,23.5,23.1,23.2,15167000,Tin mới nhất,ACB: BCTC Hợp nhất quý 2 năm 2025,2025-07-24 00:00:00,/2025/07/acb-bctc-hop-nhat-quy-2-nam-2025-737-1332529.htm,,,1332529.0,22.0
2025-07-24,ACB,23.15,23.5,23.1,23.2,15167000,Kết quả - Kế hoạch kinh doanh,ACB: BCTC quý 2 năm 2025,2025-07-24 00:00:00,/2025/07/acb-bctc-quy-2-nam-2025-737-1332528.htm,,,1332528.0,6.0
2025-07-24,ACB,23.15,23.5,23.1,23.2,15167000,Kết quả - Kế hoạch kinh doanh,ACB: BCTC Hợp nhất quý 2 năm 2025,2025-07-24 00:00:00,/2025/07/acb-bctc-hop-nhat-quy-2-nam-2025-737-1332529.htm,,,1332529.0,6.0
2025-07-24,ACB,23.15,23.5,23.1,23.2,15167000,Tin mới nhất,"ACB lãi trước thuế quý 2 gần 6,100 tỷ đồng, tỷ lệ nợ xấu cải thiện",2025-07-24 20:47:00,/2025/07/acb-lai-truoc-thue-quy-2-gan-6100-ty-dong-ty-le-no-xau-cai-thien-737-1332594.htm,"BCTC hợp nhất quý 2/2025 cho thấy Ngân hàng TMCP Á Châu (HOSE: ACB) đạt lợi nhuận trước thuế hơn 6,093 tỷ đồng, tăng 9% so với cùng kỳ năm trước. Tổng nợ xấu tại thời điểm cuối quý 2 cũng cải thiện hơn so với đầu năm.",,1332594.0,22.0
2025-07-24,ACB,23.15,23.5,23.1,23.2,15167000,Kết quả - Kế hoạch kinh doanh,"ACB lãi trước thuế quý 2 gần 6,100 tỷ đồng, tỷ lệ nợ xấu cải thiện",2025-07-24 20:47:00,/2025/07/acb-lai-truoc-thue-quy-2-gan-6100-ty-dong-ty-le-no-xau-cai-thien-737-1332594.htm,"BCTC hợp nhất quý 2/2025 cho thấy Ngân hàng TMCP Á Châu (HOSE: ACB) đạt lợi nhuận trước thuế hơn 6,093 tỷ đồng, tăng 9% so với cùng kỳ năm trước. Tổng nợ xấu tại thời điểm cuối quý 2 cũng cải thiện hơn so với đầu năm.",,1332594.0,6.0
2025-07-25,ACB,23.45,23.7,23.45,23.6,17559600,,,,,,,,
2025-07-28,ACB,23.7,23.85,23.5,23.85,16870500,,,,,,,,
2025-07-29,ACB,23.9,23.95,22.75,22.75,34025200,Tin mới nhất,Thông báo về việc hủy bỏ đăng ký giao dịch đối với trái phiếu ACB12301 của Ngân hàng TMCP Á Châu,2025-07-29 08:50:02,/2025/07/thong-bao-ve-viec-huy-bo-dang-ky-giao-dich-doi-voi-trai-phieu-acb12301-cua-ngan-hang-tmcp-a-chau-3118-1333947.htm,,,1333947.0,22.0
2025-07-29,ACB,23.9,23.95,22.75,22.75,34025200,Trái phiếu doanh nghiệp,Thông báo về việc hủy bỏ đăng ký giao dịch đối với trái phiếu ACB12301 của Ngân hàng TMCP Á Châu,2025-07-29 08:50:02,/2025/07/thong-bao-ve-viec-huy-bo-dang-ky-giao-dich-doi-voi-trai-phieu-acb12301-cua-ngan-hang-tmcp-a-chau-3118-1333947.htm,,,1333947.0,7.0
2025-07-30,ACB,22.75,23.1,22.7,23.0,15001100,Tin mới nhất,Thông báo về việc hủy bỏ đăng ký giao dịch đối với trái phiếu ACB12303 của Ngân hàng TMCP Á Châu,2025-07-30 14:18:54,/2025/07/thong-bao-ve-viec-huy-bo-dang-ky-giao-dich-doi-voi-trai-phieu-acb12303-cua-ngan-hang-tmcp-a-chau-3118-1334836.htm,,,1334836.0,22.0
2025-07-30,ACB,22.75,23.1,22.7,23.0,15001100,Trái phiếu doanh nghiệp,Thông báo về việc hủy bỏ đăng ký giao dịch đối với trái phiếu ACB12303 của Ngân hàng TMCP Á Châu,2025-07-30 14:18:54,/2025/07/thong-bao-ve-viec-huy-bo-dang-ky-giao-dich-doi-voi-trai-phieu-acb12303-cua-ngan-hang-tmcp-a-chau-3118-1334836.htm,,,1334836.0,7.0
2025-07-31,ACB,23.2,23.25,22.7,23.0,10605400,Tin mới nhất,ACB: Báo cáo tình hình quản trị 6 tháng đầu năm 2025,2025-07-31 16:10:40,/2025/07/acb-bao-cao-tinh-hinh-quan-tri-6-thang-dau-nam-2025-737-1336148.htm,,,1336148.0,21.0
2025-07-31,ACB,23.2,23.25,22.7,23.0,10605400,Kết quả - Kế hoạch kinh doanh,ACB: Báo cáo tình hình quản trị 6 tháng đầu năm 2025,2025-07-31 16:10:40,/2025/07/acb-bao-cao-tinh-hinh-quan-tri-6-thang-dau-nam-2025-737-1336148.htm,,,1336148.0,6.0
2025-08-01,ACB,23.0,23.05,22.8,23.0,7316600,Tin mới nhất,Thông báo về việc hủy bỏ đăng ký giao dịch đối với trái phiếu ACB12302 của Ngân hàng TMCP Á Châu,2025-08-01 10:03:24,/2025/08/thong-bao-ve-viec-huy-bo-dang-ky-giao-dich-doi-voi-trai-phieu-acb12302-cua-ngan-hang-tmcp-a-chau-3118-1336709.htm,,,1336709.0,21.0
2025-08-01,ACB,23.0,23.05,22.8,23.0,7316600,Trái phiếu doanh nghiệp,Thông báo về việc hủy bỏ đăng ký giao dịch đối với trái phiếu ACB12302 của Ngân hàng TMCP Á Châu,2025-08-01 10:03:24,/2025/08/thong-bao-ve-viec-huy-bo-dang-ky-giao-dich-doi-voi-trai-phieu-acb12302-cua-ngan-hang-tmcp-a-chau-3118-1336709.htm,,,1336709.0,7.0
2025-08-04,ACB,23.0,23.3,22.8,23.3,11137700,,,,,,,,
2025-08-05,ACB,23.5,24.5,23.3,23.45,42323400,,,,,,,,
2025-08-06,ACB,23.7,24.4,23.7,24.2,16251000,,,,,,,,
2025-08-07,ACB,24.4,24.65,24.1,24.4,19097800,Tin mới nhất,Nhiều kỷ lục mới của cổ phiếu ngân hàng được thiết lập trong tháng 7,2025-08-07 20:02:00,/2025/08/nhieu-ky-luc-moi-cua-co-phieu-ngan-hang-duoc-thiet-lap-trong-thang-7-830-1338832.htm,"Tháng 7, cổ phiếu ngân hàng trở thành tâm điểm dẫn dắt thị trường, góp phần quan trọng vào cột mốc VN-Index chinh phục đỉnh lịch sử.",,1338832.0,21.0
2025-08-08,ACB,24.5,24.8,24.0,24.25,15787100,,,,,,,,
2025-08-11,ACB,24.3,24.7,24.25,24.4,16056300,Tin mới nhất,Lãi suất tiền gửi đầu tháng 8 ổn định,2025-08-11 11:02:00,/2025/08/lai-suat-tien-gui-dau-thang-8-on-dinh-757-1339354.htm,"Đầu tháng 8, lãi suất huy động tại các ngân hàng ổn định, không thay đổi nhiều so với tháng trước.",,1339354.0,21.0
2025-08-12,ACB,24.5,24.55,24.1,24.25,14628100,Tin mới nhất,"Công bố thông tin về tình hình thanh toán gốc, lãi tại ngày đáo hạn (Mã trái phiếu: ACBL2325001)",2025-08-12 00:00:00,/2025/08/cong-bo-thong-tin-ve-tinh-hinh-thanh-toan-goc-lai-tai-ngay-dao-han-ma-trai-phieu-acbl2325001-3118-1340573.htm,,,1340573.0,21.0
2025-08-12,ACB,24.5,24.55,24.1,24.25,14628100,Trái phiếu doanh nghiệp,"Công bố thông tin về tình hình thanh toán gốc, lãi tại ngày đáo hạn (Mã trái phiếu: ACBL2325001)",2025-08-12 00:00:00,/2025/08/cong-bo-thong-tin-ve-tinh-hinh-thanh-toan-goc-lai-tai-ngay-dao-han-ma-trai-phieu-acbl2325001-3118-1340573.htm,,,1340573.0,6.0
2025-08-12,ACB,24.5,24.55,24.1,24.25,14628100,Tin mới nhất,ACB: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ BCH Công đoàn Ngân hàng Thương mại Cổ phần Á Châu,2025-08-12 17:31:00,/2025/08/acb-bao-cao-ket-qua-giao-dich-co-phieu-cua-to-chuc-co-lien-quan-den-nguoi-noi-bo-bch-cong-doan-ngan-hang-thuong-mai-co-phan-a-chau-739-1340721.htm,,,1340721.0,20.0
2025-08-12,ACB,24.5,24.55,24.1,24.25,14628100,Giao dịch CĐ lớn - CĐ nội bộ,ACB: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ BCH Công đoàn Ngân hàng Thương mại Cổ phần Á Châu,2025-08-12 17:31:00,/2025/08/acb-bao-cao-ket-qua-giao-dich-co-phieu-cua-to-chuc-co-lien-quan-den-nguoi-noi-bo-bch-cong-doan-ngan-hang-thuong-mai-co-phan-a-chau-739-1340721.htm,,,1340721.0,2.0
2025-08-12,ACB,24.5,24.55,24.1,24.25,14628100,Tin mới nhất,ACB: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ,2025-08-12 17:33:28,/2025/08/acb-bao-cao-ket-qua-giao-dich-co-phieu-cua-nguoi-noi-bo-739-1340728.htm,,,1340728.0,20.0
2025-08-12,ACB,24.5,24.55,24.1,24.25,14628100,Giao dịch CĐ lớn - CĐ nội bộ,ACB: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ,2025-08-12 17:33:28,/2025/08/acb-bao-cao-ket-qua-giao-dich-co-phieu-cua-nguoi-noi-bo-739-1340728.htm,,,1340728.0,2.0
2025-08-12,ACB,24.5,24.55,24.1,24.25,14628100,Tin mới nhất,HCM: Nghị quyết HĐQT về việc phê duyệt tăng hạn mức tín dụng tại ACB,2025-08-12 17:45:10,/2025/08/hcm-nghi-quyet-hdqt-ve-viec-phe-duyet-tang-han-muc-tin-dung-tai-acb-737-1340754.htm,,,1340754.0,20.0
2025-08-12,ACB,24.5,24.55,24.1,24.25,14628100,Kết quả - Kế hoạch kinh doanh,HCM: Nghị quyết HĐQT về việc phê duyệt tăng hạn mức tín dụng tại ACB,2025-08-12 17:45:10,/2025/08/hcm-nghi-quyet-hdqt-ve-viec-phe-duyet-tang-han-muc-tin-dung-tai-acb-737-1340754.htm,,,1340754.0,5.0
2025-08-13,ACB,24.4,24.65,24.15,24.5,19292100,Tin mới nhất,Lợi nhuận ngân hàng quý 2 bứt tốc,2025-08-13 13:02:00,/2025/08/loi-nhuan-ngan-hang-quy-2-but-toc-737-1340442.htm,"Theo kết quả cuộc điều tra xu hướng kinh doanh quý 3/2025 do Vụ Dự báo, Thống kê - Ổn định tiền tệ và Tài chính (NHNN) thực hiện, các tổ chức tín dụng đã nâng nhẹ kỳ vọng tăng trưởng tín dụng cả năm lên 16.8%, cao hơn mức thực tế năm 2024. Mức tăng trưởng này được xem là động lực quan trọng, hứa hẹn giúp lợi nhuận toàn ngành ngân hàng duy trì đà cải thiện so với năm trước.",,1340442.0,20.0
2025-08-13,ACB,24.4,24.65,24.15,24.5,19292100,Kết quả - Kế hoạch kinh doanh,Lợi nhuận ngân hàng quý 2 bứt tốc,2025-08-13 13:02:00,/2025/08/loi-nhuan-ngan-hang-quy-2-but-toc-737-1340442.htm,"Theo kết quả cuộc điều tra xu hướng kinh doanh quý 3/2025 do Vụ Dự báo, Thống kê - Ổn định tiền tệ và Tài chính (NHNN) thực hiện, các tổ chức tín dụng đã nâng nhẹ kỳ vọng tăng trưởng tín dụng cả năm lên 16.8%, cao hơn mức thực tế năm 2024. Mức tăng trưởng này được xem là động lực quan trọng, hứa hẹn giúp lợi nhuận toàn ngành ngân hàng duy trì đà cải thiện so với năm trước.",,1340442.0,5.0
2025-08-13,ACB,24.4,24.65,24.15,24.5,19292100,Tin mới nhất,Thông báo về việc hủy bỏ đăng ký giao dịch đối với trái phiếu ACB12304 của Ngân hàng TMCP Á Châu,2025-08-13 14:01:17,/2025/08/thong-bao-ve-viec-huy-bo-dang-ky-giao-dich-doi-voi-trai-phieu-acb12304-cua-ngan-hang-tmcp-a-chau-3118-1340948.htm,,,1340948.0,20.0
2025-08-13,ACB,24.4,24.65,24.15,24.5,19292100,Trái phiếu doanh nghiệp,Thông báo về việc hủy bỏ đăng ký giao dịch đối với trái phiếu ACB12304 của Ngân hàng TMCP Á Châu,2025-08-13 14:01:17,/2025/08/thong-bao-ve-viec-huy-bo-dang-ky-giao-dich-doi-voi-trai-phieu-acb12304-cua-ngan-hang-tmcp-a-chau-3118-1340948.htm,,,1340948.0,6.0
2025-08-14,ACB,24.75,26.2,24.7,26.2,34889500,Tin mới nhất,"Công bố thông tin về tình hình thanh toán gốc, lãi tại ngày đáo hạn (Mã trái phiếu: ACBL2325002)",2025-08-14 00:00:00,/2025/08/cong-bo-thong-tin-ve-tinh-hinh-thanh-toan-goc-lai-tai-ngay-dao-han-ma-trai-phieu-acbl2325002-3118-1341260.htm,,,1341260.0,19.0
2025-08-14,ACB,24.75,26.2,24.7,26.2,34889500,Trái phiếu doanh nghiệp,"Công bố thông tin về tình hình thanh toán gốc, lãi tại ngày đáo hạn (Mã trái phiếu: ACBL2325002)",2025-08-14 00:00:00,/2025/08/cong-bo-thong-tin-ve-tinh-hinh-thanh-toan-goc-lai-tai-ngay-dao-han-ma-trai-phieu-acbl2325002-3118-1341260.htm,,,1341260.0,6.0
2025-08-14,ACB,24.75,26.2,24.7,26.2,34889500,Tin mới nhất,"Đà tăng nợ xấu chững lại, nhiều ngân hàng cải thiện chất lượng nợ vay",2025-08-14 11:53:02,/2025/08/da-tang-no-xau-chung-lai-nhieu-ngan-hang-cai-thien-chat-luong-no-vay-757-1339865.htm,"Điểm tích cực trong bức tranh nợ xấu ngân hàng là đà tăng tổng nợ xấu cuối quý 2 có dấu hiệu chững lại. Trong đó, nhờ sự kết hợp giữa chính sách điều hành ổn định, phục hồi từng phần của nền kinh tế và chiến lược tín dụng thận trọng, nhiều ngân hàng cải thiện chất lượng nợ vay.",,1339865.0,19.0
2025-08-15,ACB,27.3,27.6,26.35,26.55,29322600,Tin mới nhất,ACB: BCTC Hợp nhất 6 tháng đầu năm 2025,2025-08-15 00:00:00,/2025/08/acb-bctc-hop-nhat-6-thang-dau-nam-2025-737-1342237.htm,,,1342237.0,19.0
2025-08-15,ACB,27.3,27.6,26.35,26.55,29322600,Tin mới nhất,ACB: BCTC 6 tháng đầu năm 2025,2025-08-15 00:00:00,/2025/08/acb-bctc-6-thang-dau-nam-2025-737-1342238.htm,,,1342238.0,19.0
2025-08-15,ACB,27.3,27.6,26.35,26.55,29322600,Kết quả - Kế hoạch kinh doanh,ACB: BCTC Hợp nhất 6 tháng đầu năm 2025,2025-08-15 00:00:00,/2025/08/acb-bctc-hop-nhat-6-thang-dau-nam-2025-737-1342237.htm,,,1342237.0,5.0
2025-08-15,ACB,27.3,27.6,26.35,26.55,29322600,Kết quả - Kế hoạch kinh doanh,ACB: BCTC 6 tháng đầu năm 2025,2025-08-15 00:00:00,/2025/08/acb-bctc-6-thang-dau-nam-2025-737-1342238.htm,,,1342238.0,5.0
2025-08-18,ACB,26.8,27.5,26.35,27.05,28477800,Tin mới nhất,CASA phục hồi nhưng áp lực duy trì cuối năm không nhỏ,2025-08-18 08:58:42,/2025/08/casa-phuc-hoi-nhung-ap-luc-duy-tri-cuoi-nam-khong-nho-757-1341391.htm,"Sau quý 1 sụt giảm, tỷ lệ CASA đã tăng mạnh trở lại trong quý 2, cho thấy dòng vốn giá rẻ đã trở lại ngân hàng. Tuy nhiên, xu hướng này có duy trì đến cuối năm hay không vẫn phải chờ các quý tiếp theo.",,1341391.0,19.0
2025-08-18,ACB,26.8,27.5,26.35,27.05,28477800,Tin mới nhất,ACB: Thông báo ký hợp đồng kiểm toán BCTC 2025,2025-08-18 17:20:07,/2025/08/acb-thong-bao-ky-hop-dong-kiem-toan-bctc-2025-737-1343040.htm,,,1343040.0,18.0
2025-08-18,ACB,26.8,27.5,26.35,27.05,28477800,Kết quả - Kế hoạch kinh doanh,ACB: Thông báo ký hợp đồng kiểm toán BCTC 2025,2025-08-18 17:20:07,/2025/08/acb-thong-bao-ky-hop-dong-kiem-toan-bctc-2025-737-1343040.htm,,,1343040.0,5.0
2025-08-19,ACB,27.05,28.7,27.0,28.45,41181100,Tin mới nhất,"Công bố thông tin về tình hình thanh toán gốc, lãi tại ngày đáo hạn (Mã trái phiếu: ACBL2325003)",2025-08-19 00:00:00,/2025/08/cong-bo-thong-tin-ve-tinh-hinh-thanh-toan-goc-lai-tai-ngay-dao-han-ma-trai-phieu-acbl2325003-3118-1343129.htm,,,1343129.0,18.0
2025-08-19,ACB,27.05,28.7,27.0,28.45,41181100,Trái phiếu doanh nghiệp,"Công bố thông tin về tình hình thanh toán gốc, lãi tại ngày đáo hạn (Mã trái phiếu: ACBL2325003)",2025-08-19 00:00:00,/2025/08/cong-bo-thong-tin-ve-tinh-hinh-thanh-toan-goc-lai-tai-ngay-dao-han-ma-trai-phieu-acbl2325003-3118-1343129.htm,,,1343129.0,6.0
2025-08-20,ACB,28.5,28.5,26.9,28.0,33270000,Tin mới nhất,Thông báo về việc hủy bỏ đăng ký giao dịch đối với trái phiếu ACB12320 của Ngân hàng TMCP Á Châu,2025-08-20 11:07:57,/2025/08/thong-bao-ve-viec-huy-bo-dang-ky-giao-dich-doi-voi-trai-phieu-acb12320-cua-ngan-hang-tmcp-a-chau-3118-1343747.htm,,,1343747.0,18.0
2025-08-20,ACB,28.5,28.5,26.9,28.0,33270000,Trái phiếu doanh nghiệp,Thông báo về việc hủy bỏ đăng ký giao dịch đối với trái phiếu ACB12320 của Ngân hàng TMCP Á Châu,2025-08-20 11:07:57,/2025/08/thong-bao-ve-viec-huy-bo-dang-ky-giao-dich-doi-voi-trai-phieu-acb12320-cua-ngan-hang-tmcp-a-chau-3118-1343747.htm,,,1343747.0,6.0
2025-08-20,ACB,28.5,28.5,26.9,28.0,33270000,Tin mới nhất,Thông báo về việc hủy bỏ đăng ký giao dịch đối với trái phiếu ACB12321 của Ngân hàng TMCP Á Châu,2025-08-20 11:10:13,/2025/08/thong-bao-ve-viec-huy-bo-dang-ky-giao-dich-doi-voi-trai-phieu-acb12321-cua-ngan-hang-tmcp-a-chau-3118-1343748.htm,,,1343748.0,18.0
2025-08-20,ACB,28.5,28.5,26.9,28.0,33270000,Trái phiếu doanh nghiệp,Thông báo về việc hủy bỏ đăng ký giao dịch đối với trái phiếu ACB12321 của Ngân hàng TMCP Á Châu,2025-08-20 11:10:13,/2025/08/thong-bao-ve-viec-huy-bo-dang-ky-giao-dich-doi-voi-trai-phieu-acb12321-cua-ngan-hang-tmcp-a-chau-3118-1343748.htm,,,1343748.0,5.0
2025-08-21,ACB,28.3,29.5,28.0,29.45,45796400,Tin mới nhất,NIM ngân hàng mỏng đi là xu hướng tất yếu?,2025-08-21 13:02:00,/2025/08/nim-ngan-hang-mong-di-la-xu-huong-tat-yeu-757-1343682.htm,"Biên lãi ròng (NIM - Net Interest Margin) ngân hàng tiếp tục giảm sâu trong quý 2 với sự sụt giảm trên gần như toàn hệ thống. Tuy nhiên, các chuyên gia cho rằng, khi lãi suất huy động tăng trong khi lãi suất cho vay giữ nguyên, việc NIM bị thu hẹp là điều tất yếu.",,1343682.0,18.0
2025-08-22,ACB,29.0,29.4,27.65,27.85,43014300,,,,,,,,
2025-08-25,ACB,28.2,28.4,25.95,26.2,37410300,,,,,,,,
2025-08-26,ACB,26.25,27.4,26.1,27.35,20812100,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu ACB12515 của Ngân hàng TMCP Á Châu,2025-08-26 00:00:00,/2025/08/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-acb12515-cua-ngan-hang-tmcp-a-chau-3118-1346185.htm,,,1346185.0,17.0
2025-08-26,ACB,26.25,27.4,26.1,27.35,20812100,Trái phiếu doanh nghiệp,CBTT về việc đăng ký giao dịch trái phiếu ACB12515 của Ngân hàng TMCP Á Châu,2025-08-26 00:00:00,/2025/08/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-acb12515-cua-ngan-hang-tmcp-a-chau-3118-1346185.htm,,,1346185.0,5.0
2025-08-26,ACB,26.25,27.4,26.1,27.35,20812100,Tin mới nhất,"Tỷ lệ LDR giảm, ngân hàng chậm nhịp hay phòng thủ?",2025-08-26 09:02:00,/2025/08/ty-le-ldr-giam-ngan-hang-cham-nhip-hay-phong-thu-757-1344521.htm,"Tỷ lệ LDR giảm ở nhiều ngân hàng cho thấy tín hiệu của sự phòng thủ. Trong nửa cuối năm, khi thỏa thuận thương mại rõ ràng hơn, nhu cầu vốn cho hoạt động sản xuất, xuất nhập khẩu và dự trữ hàng hóa được dự báo sẽ tăng mạnh, tạo cơ hội phục hồi tỷ lệ LDR.",,1344521.0,17.0
2025-08-27,ACB,27.8,28.6,27.55,27.65,18831800,,,,,,,,
2025-08-28,ACB,27.8,28.15,27.1,27.55,13927700,,,,,,,,
2025-08-29,ACB,27.75,28.4,27.5,27.8,21625300,Tin mới nhất,"Công bố thông tin về tình hình thanh toán gốc, lãi tại ngày đáo hạn (Mã trái phiếu: ACBL2325004)",2025-08-29 00:00:00,/2025/08/cong-bo-thong-tin-ve-tinh-hinh-thanh-toan-goc-lai-tai-ngay-dao-han-ma-trai-phieu-acbl2325004-3118-1347054.htm,,,1347054.0,17.0
2025-08-29,ACB,27.75,28.4,27.5,27.8,21625300,Tin mới nhất,Ngân hàng TMCP Á Châu Báo cáo tình hình thanh toán gốc lãi Bán niên (Kỳ báo cáo từ 01/01/2025 đến 30/06/2025) năm 2025,2025-08-29 00:00:00,/2025/08/ngan-hang-tmcp-a-chau-bao-cao-tinh-hinh-thanh-toan-goc-lai-ban-nien-ky-bao-cao-tu-01-01-2025-den-30-06-2025-nam-2025-3118-1347225.htm,,,1347225.0,17.0
2025-08-29,ACB,27.75,28.4,27.5,27.8,21625300,Trái phiếu doanh nghiệp,"Công bố thông tin về tình hình thanh toán gốc, lãi tại ngày đáo hạn (Mã trái phiếu: ACBL2325004)",2025-08-29 00:00:00,/2025/08/cong-bo-thong-tin-ve-tinh-hinh-thanh-toan-goc-lai-tai-ngay-dao-han-ma-trai-phieu-acbl2325004-3118-1347054.htm,,,1347054.0,5.0
2025-08-29,ACB,27.75,28.4,27.5,27.8,21625300,Trái phiếu doanh nghiệp,Ngân hàng TMCP Á Châu Báo cáo tình hình thanh toán gốc lãi Bán niên (Kỳ báo cáo từ 01/01/2025 đến 30/06/2025) năm 2025,2025-08-29 00:00:00,/2025/08/ngan-hang-tmcp-a-chau-bao-cao-tinh-hinh-thanh-toan-goc-lai-ban-nien-ky-bao-cao-tu-01-01-2025-den-30-06-2025-nam-2025-3118-1347225.htm,,,1347225.0,5.0
2025-08-29,ACB,27.75,28.4,27.5,27.8,21625300,Tin mới nhất,"Mạnh tay cắt giảm nhân sự, ngân hàng nào chi cho nhân viên nhiều nhất trong nửa đầu năm?",2025-08-29 13:02:00,/2025/08/manh-tay-cat-giam-nhan-su-ngan-hang-nao-chi-cho-nhan-vien-nhieu-nhat-trong-nua-dau-nam-757-1345184.htm,"Nửa đầu năm 2025, làn sóng chuyển đổi số đã khiến nhiều ngân hàng đóng cửa phòng giao dịch vật lý, cắt giảm nhân sự. Thế nhưng, chi phí cho nhân viên tại các nhà băng vẫn tăng lên so với đầu năm.",,1345184.0,17.0
